sim,type,true_ate,run,j,n,d
317,hybrid_gn,-0.4,317,1,500,ls
317,none,-0.4,317,1,500,ls
317,shrunk,-0.4,317,1,500,ls
318,raw,-0.4,318,1,500,ls
318,raw,-0.4,318,1,500,ls
318,raw,-0.4,318,1,500,ls
318,raw,-0.4,318,1,500,ls
318,old,-0.4,318,1,500,ls
318,boot,-0.4,318,1,500,ls
318,all_boot,-0.4,318,1,500,ls
318,null,-0.4,318,1,500,ls
318,gn,-0.4,318,1,500,ls
318,hybrid_gn,-0.4,318,1,500,ls
318,none,-0.4,318,1,500,ls
318,shrunk,-0.4,318,1,500,ls
319,raw,-0.4,319,1,500,ls
319,raw,-0.4,319,1,500,ls
319,raw,-0.4,319,1,500,ls
319,raw,-0.4,319,1,500,ls
319,old,-0.4,319,1,500,ls
319,boot,-0.4,319,1,500,ls
319,all_boot,-0.4,319,1,500,ls
319,null,-0.4,319,1,500,ls
319,gn,-0.4,319,1,500,ls
319,hybrid_gn,-0.4,319,1,500,ls
319,none,-0.4,319,1,500,ls
319,shrunk,-0.4,319,1,500,ls
320,raw,-0.4,320,1,500,ls
320,raw,-0.4,320,1,500,ls
320,raw,-0.4,320,1,500,ls
320,raw,-0.4,320,1,500,ls
320,old,-0.4,320,1,500,ls
320,boot,-0.4,320,1,500,ls
320,all_boot,-0.4,320,1,500,ls
320,null,-0.4,320,1,500,ls
320,gn,-0.4,320,1,500,ls
320,hybrid_gn,-0.4,320,1,500,ls
320,none,-0.4,320,1,500,ls
320,shrunk,-0.4,320,1,500,ls
321,raw,-0.4,321,1,500,ls
321,raw,-0.4,321,1,500,ls
321,raw,-0.4,321,1,500,ls
321,raw,-0.4,321,1,500,ls
321,old,-0.4,321,1,500,ls
321,boot,-0.4,321,1,500,ls
321,all_boot,-0.4,321,1,500,ls
321,null,-0.4,321,1,500,ls
321,gn,-0.4,321,1,500,ls
321,hybrid_gn,-0.4,321,1,500,ls
321,none,-0.4,321,1,500,ls
321,shrunk,-0.4,321,1,500,ls
322,raw,-0.4,322,1,500,ls
322,raw,-0.4,322,1,500,ls
322,raw,-0.4,322,1,500,ls
322,raw,-0.4,322,1,500,ls
322,old,-0.4,322,1,500,ls
322,boot,-0.4,322,1,500,ls
322,all_boot,-0.4,322,1,500,ls
322,null,-0.4,322,1,500,ls
322,gn,-0.4,322,1,500,ls
322,hybrid_gn,-0.4,322,1,500,ls
322,none,-0.4,322,1,500,ls
322,shrunk,-0.4,322,1,500,ls
323,raw,-0.4,323,1,500,ls
323,raw,-0.4,323,1,500,ls
323,raw,-0.4,323,1,500,ls
323,raw,-0.4,323,1,500,ls
323,old,-0.4,323,1,500,ls
323,boot,-0.4,323,1,500,ls
323,all_boot,-0.4,323,1,500,ls
323,null,-0.4,323,1,500,ls
323,gn,-0.4,323,1,500,ls
323,hybrid_gn,-0.4,323,1,500,ls
323,none,-0.4,323,1,500,ls
323,shrunk,-0.4,323,1,500,ls
324,raw,-0.4,324,1,500,ls
324,raw,-0.4,324,1,500,ls
324,raw,-0.4,324,1,500,ls
324,raw,-0.4,324,1,500,ls
324,old,-0.4,324,1,500,ls
324,boot,-0.4,324,1,500,ls
324,all_boot,-0.4,324,1,500,ls
324,null,-0.4,324,1,500,ls
324,gn,-0.4,324,1,500,ls
324,hybrid_gn,-0.4,324,1,500,ls
324,none,-0.4,324,1,500,ls
324,shrunk,-0.4,324,1,500,ls
325,raw,-0.4,325,1,500,ls
325,raw,-0.4,325,1,500,ls
325,raw,-0.4,325,1,500,ls
325,raw,-0.4,325,1,500,ls
325,old,-0.4,325,1,500,ls
325,boot,-0.4,325,1,500,ls
325,all_boot,-0.4,325,1,500,ls
325,null,-0.4,325,1,500,ls
325,gn,-0.4,325,1,500,ls
325,hybrid_gn,-0.4,325,1,500,ls
325,none,-0.4,325,1,500,ls
325,shrunk,-0.4,325,1,500,ls
326,raw,-0.4,326,1,500,ls
326,raw,-0.4,326,1,500,ls
326,raw,-0.4,326,1,500,ls
326,raw,-0.4,326,1,500,ls
326,old,-0.4,326,1,500,ls
326,boot,-0.4,326,1,500,ls
326,all_boot,-0.4,326,1,500,ls
326,null,-0.4,326,1,500,ls
326,gn,-0.4,326,1,500,ls
326,hybrid_gn,-0.4,326,1,500,ls
326,none,-0.4,326,1,500,ls
326,shrunk,-0.4,326,1,500,ls
327,raw,-0.4,327,1,500,ls
327,raw,-0.4,327,1,500,ls
327,raw,-0.4,327,1,500,ls
327,raw,-0.4,327,1,500,ls
327,old,-0.4,327,1,500,ls
327,boot,-0.4,327,1,500,ls
327,all_boot,-0.4,327,1,500,ls
327,null,-0.4,327,1,500,ls
327,gn,-0.4,327,1,500,ls
327,hybrid_gn,-0.4,327,1,500,ls
327,none,-0.4,327,1,500,ls
327,shrunk,-0.4,327,1,500,ls
328,raw,-0.4,328,1,500,ls
328,raw,-0.4,328,1,500,ls
328,raw,-0.4,328,1,500,ls
328,raw,-0.4,328,1,500,ls
328,old,-0.4,328,1,500,ls
328,boot,-0.4,328,1,500,ls
328,all_boot,-0.4,328,1,500,ls
328,null,-0.4,328,1,500,ls
328,gn,-0.4,328,1,500,ls
328,hybrid_gn,-0.4,328,1,500,ls
328,none,-0.4,328,1,500,ls
328,shrunk,-0.4,328,1,500,ls
329,raw,-0.4,329,1,500,ls
329,raw,-0.4,329,1,500,ls
329,raw,-0.4,329,1,500,ls
329,raw,-0.4,329,1,500,ls
329,old,-0.4,329,1,500,ls
329,boot,-0.4,329,1,500,ls
329,all_boot,-0.4,329,1,500,ls
329,null,-0.4,329,1,500,ls
329,gn,-0.4,329,1,500,ls
329,hybrid_gn,-0.4,329,1,500,ls
329,none,-0.4,329,1,500,ls
329,shrunk,-0.4,329,1,500,ls
330,raw,-0.4,330,1,500,ls
330,raw,-0.4,330,1,500,ls
330,raw,-0.4,330,1,500,ls
330,raw,-0.4,330,1,500,ls
330,old,-0.4,330,1,500,ls
330,boot,-0.4,330,1,500,ls
330,all_boot,-0.4,330,1,500,ls
330,null,-0.4,330,1,500,ls
330,gn,-0.4,330,1,500,ls
330,hybrid_gn,-0.4,330,1,500,ls
330,none,-0.4,330,1,500,ls
330,shrunk,-0.4,330,1,500,ls
331,raw,-0.4,331,1,500,ls
331,raw,-0.4,331,1,500,ls
331,raw,-0.4,331,1,500,ls
331,raw,-0.4,331,1,500,ls
331,old,-0.4,331,1,500,ls
331,boot,-0.4,331,1,500,ls
331,all_boot,-0.4,331,1,500,ls
331,null,-0.4,331,1,500,ls
331,gn,-0.4,331,1,500,ls
331,hybrid_gn,-0.4,331,1,500,ls
331,none,-0.4,331,1,500,ls
331,shrunk,-0.4,331,1,500,ls
332,raw,-0.4,332,1,500,ls
332,raw,-0.4,332,1,500,ls
332,raw,-0.4,332,1,500,ls
332,raw,-0.4,332,1,500,ls
332,old,-0.4,332,1,500,ls
332,boot,-0.4,332,1,500,ls
332,all_boot,-0.4,332,1,500,ls
332,null,-0.4,332,1,500,ls
332,gn,-0.4,332,1,500,ls
332,hybrid_gn,-0.4,332,1,500,ls
332,none,-0.4,332,1,500,ls
332,shrunk,-0.4,332,1,500,ls
333,raw,-0.4,333,1,500,ls
333,raw,-0.4,333,1,500,ls
333,raw,-0.4,333,1,500,ls
333,raw,-0.4,333,1,500,ls
333,old,-0.4,333,1,500,ls
333,boot,-0.4,333,1,500,ls
333,all_boot,-0.4,333,1,500,ls
333,null,-0.4,333,1,500,ls
333,gn,-0.4,333,1,500,ls
333,hybrid_gn,-0.4,333,1,500,ls
333,none,-0.4,333,1,500,ls
333,shrunk,-0.4,333,1,500,ls
334,raw,-0.4,334,1,500,ls
334,raw,-0.4,334,1,500,ls
334,raw,-0.4,334,1,500,ls
334,raw,-0.4,334,1,500,ls
334,old,-0.4,334,1,500,ls
334,boot,-0.4,334,1,500,ls
334,all_boot,-0.4,334,1,500,ls
334,null,-0.4,334,1,500,ls
334,gn,-0.4,334,1,500,ls
334,hybrid_gn,-0.4,334,1,500,ls
334,none,-0.4,334,1,500,ls
334,shrunk,-0.4,334,1,500,ls
335,raw,-0.4,335,1,500,ls
335,raw,-0.4,335,1,500,ls
335,raw,-0.4,335,1,500,ls
335,raw,-0.4,335,1,500,ls
335,old,-0.4,335,1,500,ls
335,boot,-0.4,335,1,500,ls
335,all_boot,-0.4,335,1,500,ls
335,null,-0.4,335,1,500,ls
335,gn,-0.4,335,1,500,ls
335,hybrid_gn,-0.4,335,1,500,ls
335,none,-0.4,335,1,500,ls
335,shrunk,-0.4,335,1,500,ls
336,raw,-0.4,336,1,500,ls
336,raw,-0.4,336,1,500,ls
336,raw,-0.4,336,1,500,ls
336,raw,-0.4,336,1,500,ls
336,old,-0.4,336,1,500,ls
336,boot,-0.4,336,1,500,ls
336,all_boot,-0.4,336,1,500,ls
336,null,-0.4,336,1,500,ls
336,gn,-0.4,336,1,500,ls
336,hybrid_gn,-0.4,336,1,500,ls
336,none,-0.4,336,1,500,ls
336,shrunk,-0.4,336,1,500,ls
337,raw,-0.4,337,1,500,ls
337,raw,-0.4,337,1,500,ls
337,raw,-0.4,337,1,500,ls
337,raw,-0.4,337,1,500,ls
337,old,-0.4,337,1,500,ls
337,boot,-0.4,337,1,500,ls
337,all_boot,-0.4,337,1,500,ls
337,null,-0.4,337,1,500,ls
337,gn,-0.4,337,1,500,ls
337,hybrid_gn,-0.4,337,1,500,ls
337,none,-0.4,337,1,500,ls
337,shrunk,-0.4,337,1,500,ls
338,raw,-0.4,338,1,500,ls
338,raw,-0.4,338,1,500,ls
338,raw,-0.4,338,1,500,ls
338,raw,-0.4,338,1,500,ls
338,old,-0.4,338,1,500,ls
338,boot,-0.4,338,1,500,ls
338,all_boot,-0.4,338,1,500,ls
338,null,-0.4,338,1,500,ls
338,gn,-0.4,338,1,500,ls
338,hybrid_gn,-0.4,338,1,500,ls
338,none,-0.4,338,1,500,ls
338,shrunk,-0.4,338,1,500,ls
339,raw,-0.4,339,1,500,ls
339,raw,-0.4,339,1,500,ls
339,raw,-0.4,339,1,500,ls
339,raw,-0.4,339,1,500,ls
339,old,-0.4,339,1,500,ls
339,boot,-0.4,339,1,500,ls
339,all_boot,-0.4,339,1,500,ls
339,null,-0.4,339,1,500,ls
339,gn,-0.4,339,1,500,ls
339,hybrid_gn,-0.4,339,1,500,ls
339,none,-0.4,339,1,500,ls
339,shrunk,-0.4,339,1,500,ls
340,raw,-0.4,340,1,500,ls
340,raw,-0.4,340,1,500,ls
340,raw,-0.4,340,1,500,ls
340,raw,-0.4,340,1,500,ls
340,old,-0.4,340,1,500,ls
340,boot,-0.4,340,1,500,ls
340,all_boot,-0.4,340,1,500,ls
340,null,-0.4,340,1,500,ls
340,gn,-0.4,340,1,500,ls
340,hybrid_gn,-0.4,340,1,500,ls
340,none,-0.4,340,1,500,ls
340,shrunk,-0.4,340,1,500,ls
341,raw,-0.4,341,1,500,ls
341,raw,-0.4,341,1,500,ls
341,raw,-0.4,341,1,500,ls
341,raw,-0.4,341,1,500,ls
341,old,-0.4,341,1,500,ls
341,boot,-0.4,341,1,500,ls
341,all_boot,-0.4,341,1,500,ls
341,null,-0.4,341,1,500,ls
341,gn,-0.4,341,1,500,ls
341,hybrid_gn,-0.4,341,1,500,ls
341,none,-0.4,341,1,500,ls
341,shrunk,-0.4,341,1,500,ls
342,raw,-0.4,342,1,500,ls
342,raw,-0.4,342,1,500,ls
342,raw,-0.4,342,1,500,ls
342,raw,-0.4,342,1,500,ls
342,old,-0.4,342,1,500,ls
342,boot,-0.4,342,1,500,ls
342,all_boot,-0.4,342,1,500,ls
342,null,-0.4,342,1,500,ls
342,gn,-0.4,342,1,500,ls
342,hybrid_gn,-0.4,342,1,500,ls
342,none,-0.4,342,1,500,ls
342,shrunk,-0.4,342,1,500,ls
343,raw,-0.4,343,1,500,ls
343,raw,-0.4,343,1,500,ls
343,raw,-0.4,343,1,500,ls
343,raw,-0.4,343,1,500,ls
343,old,-0.4,343,1,500,ls
343,boot,-0.4,343,1,500,ls
343,all_boot,-0.4,343,1,500,ls
343,null,-0.4,343,1,500,ls
343,gn,-0.4,343,1,500,ls
343,hybrid_gn,-0.4,343,1,500,ls
343,none,-0.4,343,1,500,ls
343,shrunk,-0.4,343,1,500,ls
344,raw,-0.4,344,1,500,ls
344,raw,-0.4,344,1,500,ls
344,raw,-0.4,344,1,500,ls
344,raw,-0.4,344,1,500,ls
344,old,-0.4,344,1,500,ls
344,boot,-0.4,344,1,500,ls
344,all_boot,-0.4,344,1,500,ls
344,null,-0.4,344,1,500,ls
344,gn,-0.4,344,1,500,ls
344,hybrid_gn,-0.4,344,1,500,ls
344,none,-0.4,344,1,500,ls
344,shrunk,-0.4,344,1,500,ls
345,raw,-0.4,345,1,500,ls
345,raw,-0.4,345,1,500,ls
345,raw,-0.4,345,1,500,ls
345,raw,-0.4,345,1,500,ls
345,old,-0.4,345,1,500,ls
345,boot,-0.4,345,1,500,ls
345,all_boot,-0.4,345,1,500,ls
345,null,-0.4,345,1,500,ls
345,gn,-0.4,345,1,500,ls
345,hybrid_gn,-0.4,345,1,500,ls
345,none,-0.4,345,1,500,ls
345,shrunk,-0.4,345,1,500,ls
346,raw,-0.4,346,1,500,ls
346,raw,-0.4,346,1,500,ls
346,raw,-0.4,346,1,500,ls
346,raw,-0.4,346,1,500,ls
346,old,-0.4,346,1,500,ls
346,boot,-0.4,346,1,500,ls
346,all_boot,-0.4,346,1,500,ls
346,null,-0.4,346,1,500,ls
346,gn,-0.4,346,1,500,ls
346,hybrid_gn,-0.4,346,1,500,ls
346,none,-0.4,346,1,500,ls
346,shrunk,-0.4,346,1,500,ls
347,raw,-0.4,347,1,500,ls
347,raw,-0.4,347,1,500,ls
347,raw,-0.4,347,1,500,ls
347,raw,-0.4,347,1,500,ls
347,old,-0.4,347,1,500,ls
347,boot,-0.4,347,1,500,ls
347,all_boot,-0.4,347,1,500,ls
347,null,-0.4,347,1,500,ls
347,gn,-0.4,347,1,500,ls
347,hybrid_gn,-0.4,347,1,500,ls
347,none,-0.4,347,1,500,ls
347,shrunk,-0.4,347,1,500,ls
348,raw,-0.4,348,1,500,ls
348,raw,-0.4,348,1,500,ls
348,raw,-0.4,348,1,500,ls
348,raw,-0.4,348,1,500,ls
348,old,-0.4,348,1,500,ls
348,boot,-0.4,348,1,500,ls
348,all_boot,-0.4,348,1,500,ls
348,null,-0.4,348,1,500,ls
348,gn,-0.4,348,1,500,ls
348,hybrid_gn,-0.4,348,1,500,ls
348,none,-0.4,348,1,500,ls
348,shrunk,-0.4,348,1,500,ls
349,raw,-0.4,349,1,500,ls
349,raw,-0.4,349,1,500,ls
349,raw,-0.4,349,1,500,ls
349,raw,-0.4,349,1,500,ls
349,old,-0.4,349,1,500,ls
349,boot,-0.4,349,1,500,ls
349,all_boot,-0.4,349,1,500,ls
349,null,-0.4,349,1,500,ls
349,gn,-0.4,349,1,500,ls
349,hybrid_gn,-0.4,349,1,500,ls
349,none,-0.4,349,1,500,ls
349,shrunk,-0.4,349,1,500,ls
350,raw,-0.4,350,1,500,ls
350,raw,-0.4,350,1,500,ls
350,raw,-0.4,350,1,500,ls
350,raw,-0.4,350,1,500,ls
350,old,-0.4,350,1,500,ls
350,boot,-0.4,350,1,500,ls
350,all_boot,-0.4,350,1,500,ls
350,null,-0.4,350,1,500,ls
350,gn,-0.4,350,1,500,ls
350,hybrid_gn,-0.4,350,1,500,ls
350,none,-0.4,350,1,500,ls
350,shrunk,-0.4,350,1,500,ls
351,raw,-0.4,351,1,500,ls
351,raw,-0.4,351,1,500,ls
351,raw,-0.4,351,1,500,ls
351,raw,-0.4,351,1,500,ls
351,old,-0.4,351,1,500,ls
351,boot,-0.4,351,1,500,ls
351,all_boot,-0.4,351,1,500,ls
351,null,-0.4,351,1,500,ls
351,gn,-0.4,351,1,500,ls
351,hybrid_gn,-0.4,351,1,500,ls
351,none,-0.4,351,1,500,ls
351,shrunk,-0.4,351,1,500,ls
352,raw,-0.4,352,1,500,ls
352,raw,-0.4,352,1,500,ls
352,raw,-0.4,352,1,500,ls
352,raw,-0.4,352,1,500,ls
352,old,-0.4,352,1,500,ls
352,boot,-0.4,352,1,500,ls
352,all_boot,-0.4,352,1,500,ls
352,null,-0.4,352,1,500,ls
352,gn,-0.4,352,1,500,ls
352,hybrid_gn,-0.4,352,1,500,ls
352,none,-0.4,352,1,500,ls
352,shrunk,-0.4,352,1,500,ls
353,raw,-0.4,353,1,500,ls
353,raw,-0.4,353,1,500,ls
353,raw,-0.4,353,1,500,ls
353,raw,-0.4,353,1,500,ls
353,old,-0.4,353,1,500,ls
353,boot,-0.4,353,1,500,ls
353,all_boot,-0.4,353,1,500,ls
353,null,-0.4,353,1,500,ls
353,gn,-0.4,353,1,500,ls
353,hybrid_gn,-0.4,353,1,500,ls
353,none,-0.4,353,1,500,ls
353,shrunk,-0.4,353,1,500,ls
354,raw,-0.4,354,1,500,ls
354,raw,-0.4,354,1,500,ls
354,raw,-0.4,354,1,500,ls
354,raw,-0.4,354,1,500,ls
354,old,-0.4,354,1,500,ls
354,boot,-0.4,354,1,500,ls
354,all_boot,-0.4,354,1,500,ls
354,null,-0.4,354,1,500,ls
354,gn,-0.4,354,1,500,ls
354,hybrid_gn,-0.4,354,1,500,ls
354,none,-0.4,354,1,500,ls
354,shrunk,-0.4,354,1,500,ls
355,raw,-0.4,355,1,500,ls
355,raw,-0.4,355,1,500,ls
355,raw,-0.4,355,1,500,ls
355,raw,-0.4,355,1,500,ls
355,old,-0.4,355,1,500,ls
355,boot,-0.4,355,1,500,ls
355,all_boot,-0.4,355,1,500,ls
355,null,-0.4,355,1,500,ls
355,gn,-0.4,355,1,500,ls
355,hybrid_gn,-0.4,355,1,500,ls
355,none,-0.4,355,1,500,ls
355,shrunk,-0.4,355,1,500,ls
356,raw,-0.4,356,1,500,ls
356,raw,-0.4,356,1,500,ls
356,raw,-0.4,356,1,500,ls
356,raw,-0.4,356,1,500,ls
356,old,-0.4,356,1,500,ls
356,boot,-0.4,356,1,500,ls
356,all_boot,-0.4,356,1,500,ls
356,null,-0.4,356,1,500,ls
356,gn,-0.4,356,1,500,ls
356,hybrid_gn,-0.4,356,1,500,ls
356,none,-0.4,356,1,500,ls
356,shrunk,-0.4,356,1,500,ls
357,raw,-0.4,357,1,500,ls
357,raw,-0.4,357,1,500,ls
357,raw,-0.4,357,1,500,ls
357,raw,-0.4,357,1,500,ls
357,old,-0.4,357,1,500,ls
357,boot,-0.4,357,1,500,ls
357,all_boot,-0.4,357,1,500,ls
357,null,-0.4,357,1,500,ls
357,gn,-0.4,357,1,500,ls
357,hybrid_gn,-0.4,357,1,500,ls
357,none,-0.4,357,1,500,ls
357,shrunk,-0.4,357,1,500,ls
358,raw,-0.4,358,1,500,ls
358,raw,-0.4,358,1,500,ls
358,raw,-0.4,358,1,500,ls
358,raw,-0.4,358,1,500,ls
358,old,-0.4,358,1,500,ls
358,boot,-0.4,358,1,500,ls
358,all_boot,-0.4,358,1,500,ls
358,null,-0.4,358,1,500,ls
358,gn,-0.4,358,1,500,ls
358,hybrid_gn,-0.4,358,1,500,ls
358,none,-0.4,358,1,500,ls
358,shrunk,-0.4,358,1,500,ls
359,raw,-0.4,359,1,500,ls
359,raw,-0.4,359,1,500,ls
359,raw,-0.4,359,1,500,ls
359,raw,-0.4,359,1,500,ls
359,old,-0.4,359,1,500,ls
359,boot,-0.4,359,1,500,ls
359,all_boot,-0.4,359,1,500,ls
359,null,-0.4,359,1,500,ls
359,gn,-0.4,359,1,500,ls
359,hybrid_gn,-0.4,359,1,500,ls
359,none,-0.4,359,1,500,ls
359,shrunk,-0.4,359,1,500,ls
360,raw,-0.4,360,1,500,ls
360,raw,-0.4,360,1,500,ls
360,raw,-0.4,360,1,500,ls
360,raw,-0.4,360,1,500,ls
360,old,-0.4,360,1,500,ls
360,boot,-0.4,360,1,500,ls
360,all_boot,-0.4,360,1,500,ls
360,null,-0.4,360,1,500,ls
360,gn,-0.4,360,1,500,ls
360,hybrid_gn,-0.4,360,1,500,ls
360,none,-0.4,360,1,500,ls
360,shrunk,-0.4,360,1,500,ls
361,raw,-0.4,361,1,500,ls
361,raw,-0.4,361,1,500,ls
361,raw,-0.4,361,1,500,ls
361,raw,-0.4,361,1,500,ls
361,old,-0.4,361,1,500,ls
361,boot,-0.4,361,1,500,ls
361,all_boot,-0.4,361,1,500,ls
361,null,-0.4,361,1,500,ls
361,gn,-0.4,361,1,500,ls
361,hybrid_gn,-0.4,361,1,500,ls
361,none,-0.4,361,1,500,ls
361,shrunk,-0.4,361,1,500,ls
362,raw,-0.4,362,1,500,ls
362,raw,-0.4,362,1,500,ls
362,raw,-0.4,362,1,500,ls
362,raw,-0.4,362,1,500,ls
362,old,-0.4,362,1,500,ls
362,boot,-0.4,362,1,500,ls
362,all_boot,-0.4,362,1,500,ls
362,null,-0.4,362,1,500,ls
362,gn,-0.4,362,1,500,ls
362,hybrid_gn,-0.4,362,1,500,ls
362,none,-0.4,362,1,500,ls
362,shrunk,-0.4,362,1,500,ls
363,raw,-0.4,363,1,500,ls
363,raw,-0.4,363,1,500,ls
363,raw,-0.4,363,1,500,ls
363,raw,-0.4,363,1,500,ls
363,old,-0.4,363,1,500,ls
363,boot,-0.4,363,1,500,ls
363,all_boot,-0.4,363,1,500,ls
363,null,-0.4,363,1,500,ls
363,gn,-0.4,363,1,500,ls
363,hybrid_gn,-0.4,363,1,500,ls
363,none,-0.4,363,1,500,ls
363,shrunk,-0.4,363,1,500,ls
364,raw,-0.4,364,1,500,ls
364,raw,-0.4,364,1,500,ls
364,raw,-0.4,364,1,500,ls
364,raw,-0.4,364,1,500,ls
364,old,-0.4,364,1,500,ls
364,boot,-0.4,364,1,500,ls
364,all_boot,-0.4,364,1,500,ls
364,null,-0.4,364,1,500,ls
364,gn,-0.4,364,1,500,ls
364,hybrid_gn,-0.4,364,1,500,ls
364,none,-0.4,364,1,500,ls
364,shrunk,-0.4,364,1,500,ls
365,raw,-0.4,365,1,500,ls
365,raw,-0.4,365,1,500,ls
365,raw,-0.4,365,1,500,ls
365,raw,-0.4,365,1,500,ls
365,old,-0.4,365,1,500,ls
365,boot,-0.4,365,1,500,ls
365,all_boot,-0.4,365,1,500,ls
365,null,-0.4,365,1,500,ls
365,gn,-0.4,365,1,500,ls
365,hybrid_gn,-0.4,365,1,500,ls
365,none,-0.4,365,1,500,ls
365,shrunk,-0.4,365,1,500,ls
366,raw,-0.4,366,1,500,ls
366,raw,-0.4,366,1,500,ls
366,raw,-0.4,366,1,500,ls
366,raw,-0.4,366,1,500,ls
366,old,-0.4,366,1,500,ls
366,boot,-0.4,366,1,500,ls
366,all_boot,-0.4,366,1,500,ls
366,null,-0.4,366,1,500,ls
366,gn,-0.4,366,1,500,ls
366,hybrid_gn,-0.4,366,1,500,ls
366,none,-0.4,366,1,500,ls
366,shrunk,-0.4,366,1,500,ls
367,raw,-0.4,367,1,500,ls
367,raw,-0.4,367,1,500,ls
367,raw,-0.4,367,1,500,ls
367,raw,-0.4,367,1,500,ls
367,old,-0.4,367,1,500,ls
367,boot,-0.4,367,1,500,ls
367,all_boot,-0.4,367,1,500,ls
367,null,-0.4,367,1,500,ls
367,gn,-0.4,367,1,500,ls
367,hybrid_gn,-0.4,367,1,500,ls
367,none,-0.4,367,1,500,ls
367,shrunk,-0.4,367,1,500,ls
368,raw,-0.4,368,1,500,ls
368,raw,-0.4,368,1,500,ls
368,raw,-0.4,368,1,500,ls
368,raw,-0.4,368,1,500,ls
368,old,-0.4,368,1,500,ls
368,boot,-0.4,368,1,500,ls
368,all_boot,-0.4,368,1,500,ls
368,null,-0.4,368,1,500,ls
368,gn,-0.4,368,1,500,ls
368,hybrid_gn,-0.4,368,1,500,ls
368,none,-0.4,368,1,500,ls
368,shrunk,-0.4,368,1,500,ls
369,raw,-0.4,369,1,500,ls
369,raw,-0.4,369,1,500,ls
369,raw,-0.4,369,1,500,ls
369,raw,-0.4,369,1,500,ls
369,old,-0.4,369,1,500,ls
369,boot,-0.4,369,1,500,ls
369,all_boot,-0.4,369,1,500,ls
369,null,-0.4,369,1,500,ls
369,gn,-0.4,369,1,500,ls
369,hybrid_gn,-0.4,369,1,500,ls
369,none,-0.4,369,1,500,ls
369,shrunk,-0.4,369,1,500,ls
370,raw,-0.4,370,1,500,ls
370,raw,-0.4,370,1,500,ls
370,raw,-0.4,370,1,500,ls
370,raw,-0.4,370,1,500,ls
370,old,-0.4,370,1,500,ls
370,boot,-0.4,370,1,500,ls
370,all_boot,-0.4,370,1,500,ls
370,null,-0.4,370,1,500,ls
370,gn,-0.4,370,1,500,ls
370,hybrid_gn,-0.4,370,1,500,ls
370,none,-0.4,370,1,500,ls
370,shrunk,-0.4,370,1,500,ls
371,raw,-0.4,371,1,500,ls
371,raw,-0.4,371,1,500,ls
371,raw,-0.4,371,1,500,ls
371,raw,-0.4,371,1,500,ls
371,old,-0.4,371,1,500,ls
371,boot,-0.4,371,1,500,ls
371,all_boot,-0.4,371,1,500,ls
371,null,-0.4,371,1,500,ls
371,gn,-0.4,371,1,500,ls
371,hybrid_gn,-0.4,371,1,500,ls
371,none,-0.4,371,1,500,ls
371,shrunk,-0.4,371,1,500,ls
372,raw,-0.4,372,1,500,ls
372,raw,-0.4,372,1,500,ls
372,raw,-0.4,372,1,500,ls
372,raw,-0.4,372,1,500,ls
372,old,-0.4,372,1,500,ls
372,boot,-0.4,372,1,500,ls
372,all_boot,-0.4,372,1,500,ls
372,null,-0.4,372,1,500,ls
372,gn,-0.4,372,1,500,ls
372,hybrid_gn,-0.4,372,1,500,ls
372,none,-0.4,372,1,500,ls
372,shrunk,-0.4,372,1,500,ls
373,raw,-0.4,373,1,500,ls
373,raw,-0.4,373,1,500,ls
373,raw,-0.4,373,1,500,ls
373,raw,-0.4,373,1,500,ls
373,old,-0.4,373,1,500,ls
373,boot,-0.4,373,1,500,ls
373,all_boot,-0.4,373,1,500,ls
373,null,-0.4,373,1,500,ls
373,gn,-0.4,373,1,500,ls
373,hybrid_gn,-0.4,373,1,500,ls
373,none,-0.4,373,1,500,ls
373,shrunk,-0.4,373,1,500,ls
374,raw,-0.4,374,1,500,ls
374,raw,-0.4,374,1,500,ls
374,raw,-0.4,374,1,500,ls
374,raw,-0.4,374,1,500,ls
374,old,-0.4,374,1,500,ls
374,boot,-0.4,374,1,500,ls
374,all_boot,-0.4,374,1,500,ls
374,null,-0.4,374,1,500,ls
374,gn,-0.4,374,1,500,ls
374,hybrid_gn,-0.4,374,1,500,ls
374,none,-0.4,374,1,500,ls
374,shrunk,-0.4,374,1,500,ls
375,raw,-0.4,375,1,500,ls
375,raw,-0.4,375,1,500,ls
375,raw,-0.4,375,1,500,ls
375,raw,-0.4,375,1,500,ls
375,old,-0.4,375,1,500,ls
375,boot,-0.4,375,1,500,ls
375,all_boot,-0.4,375,1,500,ls
375,null,-0.4,375,1,500,ls
375,gn,-0.4,375,1,500,ls
375,hybrid_gn,-0.4,375,1,500,ls
375,none,-0.4,375,1,500,ls
375,shrunk,-0.4,375,1,500,ls
376,raw,-0.4,376,1,500,ls
376,raw,-0.4,376,1,500,ls
376,raw,-0.4,376,1,500,ls
376,raw,-0.4,376,1,500,ls
376,old,-0.4,376,1,500,ls
376,boot,-0.4,376,1,500,ls
376,all_boot,-0.4,376,1,500,ls
376,null,-0.4,376,1,500,ls
376,gn,-0.4,376,1,500,ls
376,hybrid_gn,-0.4,376,1,500,ls
376,none,-0.4,376,1,500,ls
376,shrunk,-0.4,376,1,500,ls
377,raw,-0.4,377,1,500,ls
377,raw,-0.4,377,1,500,ls
377,raw,-0.4,377,1,500,ls
377,raw,-0.4,377,1,500,ls
377,old,-0.4,377,1,500,ls
377,boot,-0.4,377,1,500,ls
